# ----------------------------------------
# Visão geral do engajamento
# Conta: CRP SP
# Propriedade: Site - GA4
# ----------------------------------------
#  
# Data de início: 20241006
# Data de término: 20251006
"Resultados para ""Departamento jurídico""",2
"Resultados para ""Depoimento""",2
"Resultados para ""Depressão tem cura""",2
"Resultados para ""Desastres""",2
"Resultados para ""Desativar crp""",2
"Resultados para ""Desativar inscrição""",2
"Resultados para ""Desconto em anuidade""",2
"Resultados para ""Desligamento de RT""",2
"Resultados para ""Desligar""",2
"Resultados para ""Desmarcar acolhe""",2
"Resultados para ""Desmarcar""",2
"Resultados para ""DeusF&amp;V2""",2
"Resultados para ""Dia Nacional da Luta Antimanicomial.""",2
"Resultados para ""Dia do Psicologo""",2
"Resultados para ""Dia do meu agendamento""",2
"Resultados para ""Dia do psicologo""",2
"Resultados para ""Dia do psicólogos""",2
"Resultados para ""Dia mundial saúde mental""",2
"Resultados para ""Diagnostico""",2
"Resultados para ""Diagnóstico por psicologo""",2
"Resultados para ""Dialogando sobre Tea são José do Rio Preto""",2
"Resultados para ""Diana Jacob""",2
"Resultados para ""Diana Viana""",2
"Resultados para ""Diego Amaral penha""",2
"Resultados para ""Diferenças que constroem, compromisso social e ético da Psicologia""",2
"Resultados para ""Dilm""",2
"Resultados para ""Diogo Lopes / Psicólogo CRP 06/116596""",2
"Resultados para ""Diploma digital""",2
"Resultados para ""Diploma internacional""",2
"Resultados para ""Direitos humanos Como a psicologia atua e suas implicações na sociedade e ética""",2
"Resultados para ""Dislexia e TDAH: uma análise a partir da ciência médica""",2
"Resultados para ""Disneille""",2
"Resultados para ""Dispensa da anuidade""",2
"Resultados para ""Dispõe sobre a formação continuada e o conhecimento sobre direitos humanos e políticas públicas de saúde.""",2
"Resultados para ""Dissidio 2024""",2
"Resultados para ""Dividas anteriores""",2
"Resultados para ""Divulgação de eventos""",2
"Resultados para ""Diálogos sobre execução penal""",2
"Resultados para ""Doação""",2
"Resultados para ""Docente""",2
"Resultados para ""Documentação para alteração do CRF""",2
"Resultados para ""Documentação para iniciar atendimento online""",2
"Resultados para ""Documentação para reativação física""",2
"Resultados para ""Documento digital""",2
"Resultados para ""Documento faltante""",2
"Resultados para ""Documentos biometria""",2
"Resultados para ""Documentos necessários carteira definitiva""",2
"Resultados para ""Documentos necessários para a inscrição""",2
"Resultados para ""Documentos necessários para biometria""",2
"Resultados para ""Documentos necessários para inscrição de Chapa""",2
"Resultados para ""Documentos necessários pra retirar a definitiva""",2
"Resultados para ""Documentos originais""",2
"Resultados para ""Documentos para CIP""",2
"Resultados para ""Documentos para clínica""",2
"Resultados para ""Documentos para título especialista""",2
"Resultados para ""Documentos pendentes""",2
"Resultados para ""Documentário""",2
"Resultados para ""Doenças do trabalho""",2
"Resultados para ""Domicílio""",2
"Resultados para ""Dorilene Araújo""",2
"Resultados para ""Doutora Lauriana Garcia Pinto""",2
"Resultados para ""Download""",2
"Resultados para ""Dr""",2
"Resultados para ""Driely meanda""",2
"Resultados para ""Drogas""",2
"Resultados para ""Débito negativo""",2
"Resultados para ""Débitoa""",2
"Resultados para ""Débitos anuidade""",2
"Resultados para ""Débitos de anuidade""",2
"Resultados para ""Débora lá era""",2
"Resultados para ""Dívida 2022""",2
"Resultados para ""Dívida com o conselho""",2
"Resultados para ""E MAIL PJ""",2
"Resultados para ""E cip virtual""",2
"Resultados para ""E mail CRP sp""",2
"Resultados para ""E multi""",2
"Resultados para ""E xip""",2
"Resultados para ""E-Cip""",2
"Resultados para ""E-mai para contato""",2
"Resultados para ""E-mail CRP SP""",2
"Resultados para ""E-mail de contato""",2
"Resultados para ""E-mail falso""",2
"Resultados para ""E-mail para contato""",2
"Resultados para ""E-multi""",2
"Resultados para ""E-pai""",2
"Resultados para ""E-ps""",2
"Resultados para ""E/psi""",2
"Resultados para ""EAT""",2
"Resultados para ""EDITAIS""",2
"Resultados para ""EDITAL Nº 01/2025""",2
"Resultados para ""EDITAL""",2
"Resultados para ""EDUCACIONAL""",2
"Resultados para ""EGO FORTE""",2
"Resultados para ""EGO""",2
"Resultados para ""ELISABETE FIGUEROA""",2
"Resultados para ""EMDR""",2
"Resultados para ""EMISSÃO DE RECIBO VALIDADE""",2
"Resultados para ""EMITIR CRP""",2
"Resultados para ""ERRO""",2
"Resultados para ""ESPECIALISTA AVALIAÇÃO PSICOLOGICA""",2
"Resultados para ""ESPECIALIZAÇÃO EM NEUROPSICOLOGIA""",2
"Resultados para ""ESTAGIARIO""",2
"Resultados para ""ESTAGIÁRIO""",2
"Resultados para ""ETICAS LEGAIS""",2
"Resultados para ""EVENTO CRP""",2
"Resultados para ""EXERCICIO IRREGULAR DA PROFISSÃO""",2
"Resultados para ""EXERCÍCIO PROFISSIONAL MEDIADO POR TECNOLOGIAS DIGITAIS DA INFORMAÇÃO E DA COMUNICAÇÃO (TDICS)""",2
"Resultados para ""EXPATRIADOS""",2
"Resultados para ""EXTRAVIO DOCUMENTO""",2
"Resultados para ""Ediler Peter Castilho""",2
"Resultados para ""Edital 2024""",2
"Resultados para ""Edital do curso público crp""",2
"Resultados para ""Edição 208""",2
"Resultados para ""Ednilton José Santa Rosa""",2
"Resultados para ""Edutal""",2
"Resultados para ""Ela orar relatório de estágio""",2
"Resultados para ""Elaborar relatorio""",2
"Resultados para ""Elaboração de documentos atualizada""",2
"Resultados para ""Elaine Cristina dias""",2
"Resultados para ""Elaine""",2
"Resultados para ""Elcia garcia""",2
"Resultados para ""Ele""",2
"Resultados para ""Eleicao 2025""",2
"Resultados para ""Eleicoes 2025 quem somos""",2
"Resultados para ""Eleicoes 2025""",2
"Resultados para ""Eleiçoes 2025""",2
"Resultados para ""Eleição atualizar cadastro""",2
"Resultados para ""Eleição cep""",2
"Resultados para ""Eleição votação""",2
"Resultados para ""Eleições 2025 como votar?""",2
"Resultados para ""Eleni Macedo""",2
"Resultados para ""Eleni macedo""",2
"Resultados para ""Elenilda de resende""",2
"Resultados para ""Eleulições""",2
"Resultados para ""Eliana bispo dos santos""",2
"Resultados para ""Eliete Nunes de sousa""",2
"Resultados para ""Eliete de Souza""",2
"Resultados para ""Elis Calado""",2
"Resultados para ""Elis Pires Arantes Bocoli""",2
"Resultados para ""Elisabeth Egidio""",2
"Resultados para ""Elisangela Rocha Mendes""",2
"Resultados para ""Eliza""",2
"Resultados para ""Eltor Soares Pereira teixeira""",2
"Resultados para ""Em casos de violência contra crianças, a notificação compulsória é um dever ético""",2
"Resultados para ""Email crp""",2
"Resultados para ""Email do CRP Sao Paulo""",2
"Resultados para ""Email do CRP qie fica no jardim América""",2
"Resultados para ""Email para mandar formulário de ressarcimento""",2
"Resultados para ""Emicao do CIP""",2
"Resultados para ""Emilly Santana de Sousa""",2
"Resultados para ""Emissao boleto""",2
"Resultados para ""Emissaonde nota fiscal""",2
"Resultados para ""Emissão CRP""",2
"Resultados para ""Emissão anuidade 2025""",2
"Resultados para ""Emissão carteirinha""",2
"Resultados para ""Emissão da carteirinha""",2
"Resultados para ""Emissão de boleto parcelamento""",2
"Resultados para ""Emissão de boletos de 20 17 e 2018""",2
"Resultados para ""Emissão de boletos em aberto""",2
"Resultados para ""Emissão de boletosl""",2
"Resultados para ""Emissão de cep""",2
"Resultados para ""Emissão de cip""",2
"Resultados para ""Emissão de crp""",2
"Resultados para ""Emissão de docummto""",2
"Resultados para ""Emissão de nf""",2
"Resultados para ""Emissão de nfse""",2
"Resultados para ""Emissão de recibos pessoa física""",2
"Resultados para ""Emissão do CPI""",2
"Resultados para ""Emissão nota fiscal""",2
"Resultados para ""Emissão recibos""",2
"Resultados para ""Emita seu boleto""",2
"Resultados para ""Emitir anuidade""",2
"Resultados para ""Emitir boleto de inscrição""",2
"Resultados para ""Emitir cep""",2
"Resultados para ""Emitir certificado""",2
"Resultados para ""Emitir segunda via do boleto""",2
"Resultados para ""Empregos""",2
"Resultados para ""Emília Estivalet Broide""",2
"Resultados para ""Encaminhamento escolar""",2
"Resultados para ""Encerramento""",2
"Resultados para ""Encontrar psicóloga""",2
"Resultados para ""Encontro Clínicas Escola""",2
"Resultados para ""Encontro""",2
"Resultados para ""Endereço Taubaté""",2
"Resultados para ""Endereços""",2
"Resultados para ""Entrada CRP""",2
"Resultados para ""Entrada""",2
"Resultados para ""Entrar com CPF""",2
"Resultados para ""Entrega cip""",2
"Resultados para ""Entrega da CIP""",2
"Resultados para ""Entrevista Familiar Estruturada , Terezinha Ferez Carneiro""",2
"Resultados para ""Entrra""",2
"Resultados para ""Enviar documentos para responsabilidade técnica""",2
"Resultados para ""Enviar documentos""",2
"Resultados para ""Epilepsia detran""",2
"Resultados para ""Erica didier dantas Galvão""",2
"Resultados para ""Erica lemos""",2
"Resultados para ""Erika morais""",2
"Resultados para ""Erika rolim""",2
"Resultados para ""Escala obsessivo-compulsiva de Yale-Brown""",2
"Resultados para ""Escuta de Crianças e Adolescentes Vítimas ou Testemunhas de Violência""",2
"Resultados para ""Escuta de adolescente em escola""",2
"Resultados para ""Especialista em altas habilidades""",2
"Resultados para ""Especializacoes""",2
"Resultados para ""Especializações""",2
"Resultados para ""Esqueci minha senha do boleto""",2
"Resultados para ""Esqueci minha senha para pagamento de boleto""",2
"Resultados para ""Estagiário em escola""",2
"Resultados para ""Estar ativo""",2
"Resultados para ""Estsnte""",2
"Resultados para ""Estudante de psicologia""",2
"Resultados para ""Estudante redes sociais""",2
"Resultados para ""Estudantes de psicologia podem se associar""",2
"Resultados para ""Estudo de caso""",2
"Resultados para ""Etica profissional""",2
"Resultados para ""Etico profissional""",2
"Resultados para ""Evaneide farias gomes bertolli""",2
"Resultados para ""Evento 04/12""",2
"Resultados para ""Evento abc""",2
"Resultados para ""Eventod""",2
"Resultados para ""Eventos arruda alvim""",2
"Resultados para ""Eventos hoje""",2
"Resultados para ""Eventos no abc""",2
"Resultados para ""Eventos.""",2
"Resultados para ""Evidências""",2
"Resultados para ""Evolucao de prontuay""",2
"Resultados para ""Exame Criminológico""",2
"Resultados para ""Exames""",2
"Resultados para ""Exclusão do responsável técnico""",2
"Resultados para ""Exemplo infração""",2
"Resultados para ""Existem quantos profissionais atuando o tea""",2
"Resultados para ""Expediente final de ano""",2
"Resultados para ""Extravio""",2
"Resultados para ""FABIO CESAR GRANZINI""",2
"Resultados para ""FACULDADES""",2
"Resultados para ""FEVEREIRO""",2
"Resultados para ""FICHA CADASTRAL DE PESSOA JURÍDICA""",2
"Resultados para ""FICHA CADASTRAL PESSOA JURIDICA""",2
"Resultados para ""FISCALIZAÇÃO NO CRP-SP""",2
"Resultados para ""FORMULARIO""",2
"Resultados para ""FORMULÁRIOS""",2
"Resultados para ""Fabiana chaves""",2
"Resultados para ""Fabiana loiola""",2
"Resultados para ""Fabiano Bueno de sá""",2
"Resultados para ""Fabio Fortes""",2
"Resultados para ""Fabio gouvea""",2
"Resultados para ""Fabioks boschetti""",2
"Resultados para ""Fabíola Boschetti""",2
"Resultados para ""Falar com atendente""",2
"Resultados para ""Falar com atendimento""",2
"Resultados para ""Fale Conosco""",2
"Resultados para ""Fale""",2
"Resultados para ""Falecimento de Kleber Barreto""",2
"Resultados para ""Falecimento""",2
"Resultados para ""Falsa psicóloga""",2
"Resultados para ""Falta de rotina com criança""",2
"Resultados para ""Fazer crp pj""",2
"Resultados para ""Fazer crp""",2
"Resultados para ""Fazer identidade""",2
"Resultados para ""Fazer login do cadastro""",2
"Resultados para ""Fazer reclamação""",2
"Resultados para ""Faça um resumo sobre a importância do CREPOP""",2
"Resultados para ""Fernanda Bastos vianna""",2
"Resultados para ""Fernanda Fernandes gonsalez de oliveira""",2
"Resultados para ""Fernanda Giraldi Ruiz""",2
"Resultados para ""Fernanda Kleemann Pereira""",2
"Resultados para ""Fernanda Santoro de San Antonio Freire""",2
"Resultados para ""Fernando Eduardo canato""",2
"Resultados para ""Fernando plácido Feitosa Crp 06/160470""",2
"Resultados para ""Fi""",2
"Resultados para ""Ficha de inscrição""",2
"Resultados para ""Fiestafgi1739""",2
"Resultados para ""Figuras""",2
"Resultados para ""Filmar""",2
"Resultados para ""Filosofia""",2
"Resultados para ""Financeiro / Anuidades""",2
"Resultados para ""Fiscal""",2
"Resultados para ""Fiscalização remota""",2
"Resultados para ""Fiscalização""",2
"Resultados para ""Flavia""",2
"Resultados para ""Flavio l barbosa""",2
"Resultados para ""Flexões 2025""",2
"Resultados para ""Flávia alves""",2
"Resultados para ""Fone crp sp""",2
"Resultados para ""Fonoaudiologia""",2
"Resultados para ""Formularios""",2
"Resultados para ""Formulário cadastro""",2
"Resultados para ""Formulário de cancelamento""",2
"Resultados para ""Formulário de especialidade""",2
"Resultados para ""Formulário de requerimento de isenção""",2
"Resultados para ""Formulário enceramento""",2
"Resultados para ""Formulário responsável técnico""",2
"Resultados para ""Fotos""",2
"Resultados para ""Franciane carneiro da Silva""",2
"Resultados para ""Fraude""",2
"Resultados para ""Funcional""",2
"Resultados para ""Função do Psicólogo""",2
"Resultados para ""Fórum de gestores""",2
"Resultados para ""Fórum""",2
"Resultados para ""Fúlvia""",2
"Resultados para ""GABRIELA BISPO""",2
"Resultados para ""GABRIELA TOLEDO DIAS""",2
"Resultados para ""GABRIELA sayago""",2
"Resultados para ""GERAR BOLETO""",2
"Resultados para ""GRUPO""",2
"Resultados para ""GUIA DE ORIENTAÇÃO: PSICOLOGIA E SAÚDE SUPLEMENTAR""",2
"Resultados para ""Gabriel Casanova""",2
"Resultados para ""Gabriel de 25 anos""",2
"Resultados para ""Gabriela Nunes""",2
"Resultados para ""Gabriela Senhorelli""",2
"Resultados para ""Gabriela salona""",2
"Resultados para ""Gel vem cara""",2
"Resultados para ""Genero""",2
"Resultados para ""Genizele""",2
"Resultados para ""George Mendonça da Costa""",2
"Resultados para ""Geraldine arciegas""",2
"Resultados para ""Gerar boleto 2024""",2
"Resultados para ""Giovane.henrigue""",2
"Resultados para ""Giovane.henrigue.itai.sp""",2
"Resultados para ""Giovanna Raquel de Souza Cardoso""",2
"Resultados para ""Gisele Asbahr""",2
"Resultados para ""Gisele sairia""",2
"Resultados para ""Gisele""",2
"Resultados para ""Gislaine do Nascimento Sola""",2
"Resultados para ""Glaucia Sampaio""",2
"Resultados para ""Glauco gonz""",2
"Resultados para ""Glauco melo""",2
"Resultados para ""Gravar+facial+""",2
"Resultados para ""Gravidez""",2
"Resultados para ""Graziela de Mello Assis""",2
"Resultados para ""Grazielly Sammy de souza""",2
"Resultados para ""Grimpse""",2
